oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1858205200006493,137030004,2459124.8014435428,59124.300046299999,18.4488049,0.0380768329,0,zr,299.97726640000002,65.130935199999996,0.842999995,-0.00899999961,20201002300046,1858,0x5,0x2,20.4400005,26.2107754,0.0196591653,0.0819482505,6.3253201e-06,30,1.59599996,2
1858205200006493,137030050,2459124.8019065419,59124.300509300003,18.4979477,0.0394731574,0,zr,299.97723930000001,65.130908300000002,0.419,0.0500000007,20201002300509,1858,0x5,0x2,20.4400005,26.1948929,0.0220204983,0.0956418589,7.86853434e-06,30,1.59800005,3
1858205200006493,139218706,2459146.6883478672,59146.187060199998,18.4737549,0.0387784168,0,zr,299.97721080000002,65.130945800000006,0.882000029,-0.0460000001,20201024187002,1858,0x5,0x2,20.6399994,25.9584694,0.0213573035,0.0936911851,7.44319595e-06,30,1.38300002,2
1858205200006493,139218752,2459146.6888107643,59146.187523100001,18.4565086,0.038291879,0,zr,299.9772438,65.130927,0.462000012,-0.0240000002,20201024187523,1858,0x5,0x2,20.6000004,25.9022274,0.0221850704,0.0955529362,7.99115242e-06,30,1.38399994,3
1858205200006493,139521688,2459149.7181459987,59149.216886599999,18.6888084,0.0454838537,0,zr,299.97729720000001,65.130643000000006,1.13600004,0.0460000001,20201027216829,1858,0x5,0x2,19.3899994,26.2132339,0.0316044092,0.0863912478,1.6047803e-05,30,1.52499998,2
1858205200006493,139521734,2459149.7186088897,59149.217349500002,18.6044693,0.0427082404,0,zr,299.97712719999998,65.130851300000003,1.37800002,0.116999999,20201027217350,1858,0x5,0x2,19.3099995,26.2079334,0.0350052863,0.0873120055,1.93827691e-05,30,1.528,3
1858205200006493,139625831,2459150.7595591713,59150.258310199999,18.416851,0.0372000635,0,zr,299.9772451,65.130902699999993,0.635999978,0.00499999989,20201028258310,1858,0x5,0x2,19.7600002,26.2681751,0.0331313871,0.0918977857,1.757668e-05,30,1.76499999,2
1858205200006493,139625877,2459150.7600220661,59150.258773100002,18.4533997,0.0382049307,0,zr,299.9772499,65.130887000000001,0.748000026,0.00800000038,20201028258773,1858,0x5,0x2,20.0100002,26.2747173,0.0230790582,0.0880685076,8.58616386e-06,30,1.76800001,3
1858205200006493,139708111,2459151.5823516613,59151.0811111,18.4635391,0.0384893343,0,zr,299.9772466,65.130934600000003,0.583999991,0.0219999999,20201029081076,1858,0x5,0x2,20.5400009,26.2953587,0.0182593782,0.0890556872,5.40889505e-06,30,1.20599997,2
1858205200006493,139708157,2459151.5828146562,59151.081574099997,18.4766464,0.0388607122,0,zr,299.97724470000003,65.1309155,0.699000001,-0.0790000036,20201029081574,1858,0x5,0x2,20.4899998,26.3074627,0.0166918542,0.0780635849,4.52148788e-06,30,1.20700002,3
1858205200006493,230939250,2460063.8916211356,60063.392500000002,18.4751053,0.0388168246,0,zr,299.97729470000002,65.130918399999999,0.603999972,-0.0579999983,20230429392488,1858,0x5,0x2,21,26.2186165,0.016147241,0.0908799469,4.23959909e-06,30,1.40699995,2
1858205200006493,231043324,2460064.9323730362,60064.433240699997,18.4593525,0.0383715928,0,zr,299.97725129999998,65.130930199999995,0.726000011,0.0790000036,20230430433241,1858,0x5,0x2,21.3899994,26.2130146,0.017947169,0.0879529119,5.27925522e-06,30,1.28900003,2
1858205200006493,233827251,2460092.7720500613,60092.2725116,18.4841175,0.0390742533,0,zr,299.97727950000001,65.130931799999999,0.314999998,-0.0260000005,20230528272512,1858,0x5,0x2,21.0400009,26.1909103,0.0166721046,0.0884804949,4.5519796e-06,30,1.57299995,1
1858205200006493,243328598,2460187.7872281061,60187.2859838,18.4670048,0.0385871418,0,zr,299.97722140000002,65.130933999999996,0.602999985,-0.0480000004,20230831285938,1858,0x5,0x2,20.5,26.2727013,0.0181390326,0.0837365463,5.38678023e-06,30,1.26100004,2
1858205200006493,245924567,2460213.7470677155,60213.245671299999,18.4868889,0.039153818,0,zr,299.97722640000001,65.130932799999997,0.690999985,0.0960000008,20230926245660,1858,0x5,0x2,21.0100002,26.299139,0.018518012,0.0874273181,5.59337468e-06,30,1.32700002,2
1858205200006493,246128953,2460215.7909354023,60215.289536999997,18.5383568,0.0406660959,0,zr,299.97731390000001,65.130887599999994,0.372999996,0.0270000007,20230928289537,1858,0x5,0x2,20.4599991,26.2918911,0.0260590259,0.0864263996,1.11693616e-05,30,1.48899996,2
1858205200006493,246320628,2460217.7076836429,60217.206284699998,18.5437698,0.0408290401,0,zr,299.97726460000001,65.130910400000005,0.79400003,-0.074000001,20230930206273,1858,0x5,0x2,20.3299999,26.3103714,0.0174012221,0.0853324831,4.99945145e-06,30,1.26499999,2
1858205200006493,248509201,2460239.5933254366,60239.092013900001,18.4371223,0.037753474,0,zr,299.97727579999997,65.130937700000004,1.21300006,-0.0710000023,20231022091979,1858,0x5,0x2,20.9599991,26.2937889,0.0172665026,0.0849911422,4.87188663e-06,30,1.19799995,2
1858205200006493,249022356,2460244.7248315364,60244.223564799999,18.500082,0.0395351611,0,zr,299.97726840000001,65.1309203,0.514999986,0.0149999997,20231027223565,1858,0x5,0x2,20.4699993,26.2473221,0.0173682459,0.0873743594,4.96374651e-06,30,1.54700005,2
1858205200006493,249411781,2460248.6190395299,60248.117812500001,18.4613762,0.0384284668,0,zr,299.97724410000001,65.130944499999998,0.788999975,0.00999999978,20231031117813,1858,0x5,0x2,20.2299995,26.3046455,0.0186071191,0.0854558572,5.61987054e-06,30,1.25800002,2
1858205200006493,253907613,2460293.576614453,60293.076134299998,18.5119076,0.039880652,0,zr,299.97723680000001,65.130973600000004,1.38800001,-0.0909999982,20231215076123,1858,0x5,0x2,20.2000008,26.2735901,0.0207499415,0.0859411135,6.93237916e-06,30,1.48699999,2
