oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
841106100008634,160728268,2459361.7806995693,59361.2826852,13.1662159,0.0279713739,0,zg,148.88800130000001,69.065387400000006,7.46299982,0.748000026,20210527282662,841,0x6,0x1,20.0900002,26.2676296,0.0362629667,-0.048203744,6.25260582e-05,30,1.82500005,3
841106100008634,160728362,2459361.7816370302,59361.283622700001,13.1564331,0.028056886,0,zg,148.8882199,69.065284399999996,7.79099989,0.938000023,20210527283623,841,0x6,0x1,20.1100006,26.2267971,0.0402047932,-0.0671879128,8.19628258e-05,30,1.83099997,1
841106100008634,160921964,2459363.7175611514,59363.219641199998,13.1551008,0.0280685499,1,zg,148.88828509999999,69.065355800000006,6.75500011,0.606999993,20210529219641,841,0x6,0x1,21.3899994,26.3213654,0.0411931723,-0.117918082,4.3012722e-05,30,1.54200006,3
841106100008634,173347189,2459487.9707098193,59487.471898099997,12.8246155,0.0309939496,1,zg,148.88852270000001,69.065351899999996,7.59499979,0.00100000005,20210930471898,841,0x6,0x1,20.1000004,26.1528397,0.0427954346,-0.0708472431,8.01920323e-05,30,1.82200003,1
841106100008634,174249373,2459496.9930827161,59496.4937384,13.1989813,0.0276854243,32768,zg,148.8883496,69.065347599999996,8.04899979,0.275000006,20211009493727,841,0x6,0x1,19.5900002,24.743988,0.165867046,-0.177643821,0.00259109004,30,1.58500004,1
841106100008634,174645207,2459500.9516568319,59500.452071799999,12.7967348,0.0312435981,1,zg,148.8885076,69.065248299999993,8.07199955,-0.0309999995,20211013452037,841,0x6,0x1,20.3999996,26.1942387,0.0467625223,-0.0823701173,8.6944121e-05,30,1.73300004,1
841106100008634,174948763,2459503.9874104313,59503.487638899998,12.995739,0.0294709373,1,zg,148.8883227,69.065279700000005,7.97900009,0.273999989,20211016487627,841,0x6,0x1,20.8799992,26.2031097,0.0487644263,-0.0989469811,6.68407301e-05,30,1.53299999,1
841106100008634,175540747,2459509.9076146572,59509.4074769,13.0461407,0.0290256217,0,zg,148.88832439999999,69.065296399999994,7.63600016,0.850000024,20211022407465,841,0x6,0x1,20.1599998,26.2121067,0.0392012857,-0.0387507714,7.01841855e-05,30,1.84899998,1
841106100008634,175841582,2459512.9161460865,59512.415821800001,13.1497002,0.0281157997,1,zg,148.88823859999999,69.065393599999993,6.6960001,0.633000016,20211025415822,841,0x6,0x1,20.1700001,26.2824078,0.0383965336,-0.0391813219,6.23665837e-05,30,1.75199997,2
841106100008634,176349243,2459517.9930685675,59517.492430600003,13.2139511,0.0275550447,32769,zg,148.888351,69.065355600000004,8.22500038,1.16400003,20211030492373,841,0x6,0x1,21.5200005,26.3621864,0.0401639082,-0.134710163,4.05047031e-05,30,1.39600003,2
841106100008634,176445437,2459518.9550720653,59518.454375000001,13.0980558,0.0285686236,32769,zg,148.88849239999999,69.065356100000002,8.10200024,0.745999992,20211031454363,841,0x6,0x1,21.4599991,26.3288326,0.0561134219,-0.149382293,7.85338198e-05,30,1.50399995,1
841106100008634,176644893,2459520.9497543722,59520.448935200002,12.9035454,0.0302894302,32768,zg,148.88827309999999,69.0652489,7.91200018,0.671000004,20211102448935,841,0x6,0x1,19.2900009,24.1886463,0.170297861,0.0529481061,0.00288134394,30,1.50399995,2
841106100008634,176750958,2459522.0104671172,59521.509583300001,13.0846224,0.0286867116,32769,zg,148.88852549999999,69.065256899999994,7.204,0.356999993,20211103509572,841,0x6,0x1,21.3700008,26.3451786,0.0579728819,-0.158656791,8.73159224e-05,30,1.33200002,2
841106100008634,176845123,2459522.952179384,59522.451238399997,13.079875,0.0287284646,32769,zg,148.88837470000001,69.065337999999997,7.86399984,0.763999999,20211104451227,841,0x6,0x1,21.8700008,26.3746338,0.0601529293,-0.178191185,9.01071398e-05,30,1.477,1
841106100008634,176845217,2459522.9531169394,59522.452175899998,13.1354332,0.0282407124,32769,zg,148.88841160000001,69.065334100000001,6.26499987,0.595000029,20211104452176,841,0x6,0x1,21.8099995,26.3753643,0.0579589903,-0.176023141,8.3651139e-05,30,1.47399998,2
841106100008634,176851362,2459523.0145674841,59522.513622699997,13.1405449,0.02819594,32769,zg,148.88830960000001,69.065231199999999,6.63399982,0.532000005,20211104513623,841,0x6,0x1,21.9099998,26.3963051,0.0582044311,-0.173938781,8.32609221e-05,30,1.31900001,2
841106100008634,176945332,2459523.9543234045,59523.4533218,13.1029968,0.0285252221,32769,zg,148.88838799999999,69.065321999999995,6.11499977,0.512000024,20211105453322,841,0x6,0x1,21.7800007,26.3848343,0.0573084205,-0.154184669,8.13845108e-05,30,1.46099997,2
841106100008634,176953284,2459524.0338536347,59523.532847199996,13.1118412,0.0284475759,32769,zg,148.88826069999999,69.065338100000005,7.9920001,0.957000017,20211105532836,841,0x6,0x1,21.7199993,26.4224529,0.0533920787,-0.176599324,7.14042544e-05,30,1.28499997,2
