oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
372206200011643,302632287,2460780.8287943946,60780.322870399999,17.205761,0.0210434403,0,zr,196.25061640000001,-10.498112900000001,0.927999973,-0.0439999998,20250415322870,372,0x6,0x2,20.1299992,26.2483978,0.0322868712,0.1129748,1.9074083e-05,30,1.38100004,1
372206200011643,305325245,2460807.7575435084,60807.252453699999,17.2353153,0.0213746186,0,zr,196.2506118,-10.4981086,0.663999975,-0.00400000019,20250512252407,372,0x6,0x2,20.0100002,26.2726326,0.0354008637,0.118928112,2.28989284e-05,30,1.38600004,1
372206200011643,308528076,2460839.7835796755,60839.280763900002,17.272728,0.0218091644,0,zr,196.25060210000001,-10.4981138,0.333999991,-0.0219999999,20250613280764,372,0x6,0x2,20.1100006,26.1232224,0.0317200683,0.115169428,1.79090275e-05,30,2.28500009,1
372206200011643,308819208,2460842.6946432367,60842.192083299997,17.243454,0.0214676708,0,zr,196.25060640000001,-10.498117000000001,0.734000027,0.0109999999,20250616192083,372,0x6,0x2,20.9400005,26.2641506,0.0259350482,0.114560835,1.2348858e-05,30,1.48000002,1
372206200011643,309325781,2460847.7599137519,60847.2578125,17.2470837,0.0215094388,0,zr,196.25062439999999,-10.4981191,0.809000015,-0.00300000003,20250621257812,372,0x6,0x2,20.2199993,26.144968,0.0318915844,0.111241147,1.84669843e-05,30,2.26300001,1
372206200011643,309523771,2460849.7396378685,60849.237719899997,17.2427521,0.0214596093,0,zr,196.25060780000001,-10.4981361,0.57099998,-0.0140000004,20250623237720,372,0x6,0x2,20.3700008,26.1684361,0.030855719,0.0934022963,1.72717737e-05,30,2.01200008,1
372206200011643,309717802,2460851.6797572761,60851.178020799998,17.2425041,0.021456765,0,zr,196.25060970000001,-10.498110499999999,0.639999986,-0.0289999992,20250625178021,372,0x6,0x2,20.5200005,26.1809292,0.0277629774,0.117242821,1.39493859e-05,30,1.52699995,1
372206200011643,309720814,2460851.7098817253,60851.208148099999,17.2806282,0.0219031591,0,zr,196.25059769999999,-10.4981604,0.499000013,0.0109999999,20250625208137,372,0x6,0x2,19.6200008,26.1454906,0.0449671894,0.122618347,3.778885e-05,30,1.73399997,1
372206200011643,309923961,2460853.7411598191,60853.2396181,17.2260475,0.0212696195,0,zr,196.2505778,-10.4981154,1.01100004,-0.0560000017,20250627239618,372,0x6,0x2,20.6499996,26.1130772,0.0288551915,0.123431623,1.4919041e-05,30,2.227,1
372206200011643,310323593,2460857.73709737,60857.235937500001,17.2816849,0.0219157841,0,zr,196.25059959999999,-10.498120200000001,1.32500005,-0.074000001,20250701235926,372,0x6,0x2,20.6299992,26.1896782,0.025616264,0.114995614,1.18152739e-05,30,2.37899995,1
